content,discuss,id,share,support,time
"迪丽热巴#迪丽热巴##迪丽热巴耳环掉了#     作为一个散粉，其实今天晚上真的很开心，半只脚踏进粉圈和大家一起点赞控评，看见了我们热热的绝世美貌。    亲眼目睹热搜从五十多爬到三十多又被新浪限流撤掉又看见新的热搜一点点爬到第一，有一种自家孩子扬眉吐气的感觉。    从芙蕖开始，从我 ??  展开全文c                
                    迪丽热巴#迪丽热巴##迪丽热巴耳环掉了#     作为一个散粉，其实今天晚上真的很开心，半只脚踏进粉圈和大家一起点赞控评，看见了我们热热的绝世美貌。    亲眼目睹热搜从五十多爬到三十多又被新浪限流撤掉又看见新的热搜一点点爬到第一，有一种自家孩子扬眉吐气的感觉。    从芙蕖开始，从我的初二到大二，我喜欢热巴六年了。这么长时间以来，我见过热巴一点点红火，也慢慢习惯了迪家成为娱乐圈的一座孤岛（表达不太准确，意会就好）今天走红毯的三位老师帮热巴挡镜头的举动真的让我感动到差点眼含热泪，真的，原来习惯了人情冷暖之后，也还是会为了一点点的善意而动容。    最好的姑娘啊，我们来日方长。 收起全文d",214,Z-张呵呵啊,18,1790,11月23日 20:40
迪丽热巴#金鸡奖红毯#后台准备上台的仙女，啊啊啊，近镜头@Dear-迪丽热巴#金鸡奖直播# #迪丽热巴耳环掉了#L星闻揭秘的微博视频 ??,17,新文化网,6,231,11月23日 19:57
被镜头一扫而过的迪丽热巴，有种人间富贵花的慵懒绝美，精致洋娃娃本人。（昨晚我念念不忘的两个镜头，今天翻回放终于让我找到了#镜头一扫而过的迪丽热巴# ??,43,迷妹,27,1069,11月24日 13:41
迪丽热巴我老婆好看吗？@Dear-迪丽热巴 #迪丽热巴耳环掉了# 耳环千千万，下次情人节我给你买~ ??,118,叭是小骗砸,133,614,11月23日 20:28
迪丽热巴点名某些品牌  你一条不够还要发两三条  把我们粉丝都挤到哪去了 下回再这样  我个人可不帮你们捞了啊   ??,185,快乐的滴滴叭叭号列车,6,827,11月22日 15:52
迪丽热巴白色长裙礼服，这个身材太好了吧 ??,190,吃瓜少年日爆社,203,582,11月22日 09:08
#迪丽热巴白色西装#迪丽热巴、杨紫白色西装造型对比，谁赢了？ 谁赢了？ ??,278,娱透君,32,5223,11月21日 13:54
迪丽热巴#mikimoto亚洲代言人迪丽热巴# 你说我的胖秋公主咋这么好看呢？天生的大明星????视频来源dy@Dear-迪丽热巴 L顾倾城-s的微博视频 ??,49,顾倾城-s,50,555,11月24日 20:38
迪丽热巴#迪丽热巴代言娇韵诗# 澳大利亚墨尔本机场的一面墙 都是迪丽热巴 ??,247,早睡茶,126,1916,11月22日 10:01
迪丽热巴#迪丽热巴的女人绝不认输# 厦门阿丝真的太难了，不过走V是比较安全，希望公主这趟短暂的行程开心愉快，厦门天气好风景好！@Dear-迪丽热巴 下次来旅游吧。 L无糖小甜甜的微博视频 ??,72,无糖小甜甜,16,789,11月23日 11:50
迪丽热巴她真的真的超级好诶!不会去在意出镜率，献完花也没有多做停留，默默下台，@Dear-迪丽热巴 我真的好爱好爱你 L喜欢迪丽热巴呢的微博视频 ??,65,喜欢迪丽热巴呢,25,908,11月23日 22:48
#迪丽热巴耳环掉了# #金鸡奖红毯# #金鸡奖# 热巴@Dear-迪丽热巴 和@热依扎 一起走上红毯！ @明道 人超好～旁边小姐姐要签名，他大喊：他们不让～ L猫眼看大片的微博视频 2厦门·会展中心 ??,67,猫眼看大片,62,707,11月23日 18:27
迪丽热巴后台候场背影，即将走上金鸡奖红毯！@Dear-迪丽热巴 #迪丽热巴黑纱抹胸礼裙# L影视圈豆豆的微博视频 ??,34,影视圈豆豆,56,554,11月23日 18:08
世纪难题来了！赵丽颖，迪丽热巴你更讨厌谁？ 如题 ??,103,风华月貌的令公子,6,5083,11月21日 17:29
迪丽热巴 得在微博收到多少黑评才能把这个喜欢唠叨和碎碎念的女孩逼成广告博主了 多夸夸你姐吧 一路走来不容易 也许有些人只看到昨天的辉煌没看到17年的心酸 粉丝能做的不多 给她最好是数据是最基础的。再次感谢绿州给了我们一个交流的地方。我们陪你继续走花路@Dear-迪丽热巴 ??,69,迪不过迪丽热巴的美,20,511,11月24日 12:25
#迪丽热巴白色西装#  迪丽热巴身穿白色全套西装搭配黑色高领内搭，还有这烈焰红唇，御姐味儿十足！姐姐撩我！ ??,233,爱豆fashion,219,869,11月21日 13:49
关于迪丽热巴耳环掉了，品牌方回应: 一侧，足以惊艳。这个回应也是很绝了吧，有网友表示品牌方好宠迪丽热巴啊，你觉得呢？ ??????,324,娱乐星社长,323,834,11月23日 22:19
#迪丽热巴耳环掉了#大家都在为热巴担心要不要赔小钱钱的时候，御木本霸气回应：“一侧，足以惊艳”确认过眼神，是最宠爱的代言人 ??,26,被汪咬过的狐狸,13,762,11月23日 21:40
#迪丽热巴Swisse品牌代言人# ???? #迪丽热巴娇韵诗# ????厦门只看到了这个厦门好难@Dear-迪丽热巴 ??,182,#NAME?,59,769,11月23日 09:56
迪丽热巴【11.22净化】每个都要投哦 投完一个分享后取消再投下一个（记得删字～）  ?????? dlrb ??,706,Dear迪丽热巴反黑站,1576,3131,11月22日 19:31
#迪丽热巴白色西装#和#杨幂白色西装# 都很靓啊，你觉得谁更????？ #迪丽热巴#和#杨幂#白色西装，谁更可？ ??,1130,芒果综艺,1079,2497,11月21日 15:18
#MIKIMOTO亚洲代言人迪丽热巴# 这个御木本霸霸的给代言人铺日本硬广有人搬过吗？太高级了吧@Dear-迪丽热巴 cr：草原 ??,43,fierygorgeous,5,294,11月24日 22:01
#迪丽热巴白色西装# 迪丽热巴出席活动造型。纯粹黑与白营造干练气场，生图绝美，你的美艳女boss正在向你走来～ ??,915,全球潮流街拍,754,5076,11月21日 14:19
#迪丽热巴白色西装#迪丽热巴的美真是让人目不转睛，美是大家对她一致的认可，长得美的迪丽热巴身材也不错，同时，她的衣品驾驭能力也很好，能够尝试各种风格的造型。 ??,93,不二六叔,31,2755,11月21日 14:37
#迪丽热巴亮片吊带裙##迪丽热巴生图#近日，@Dear-迪丽热巴 录制节目路透生图曝光，照片中，她梳着麻花辫，身穿亮片吊带裙，肤白貌美O迪丽热巴节目路透曝光 ??,165,新浪综艺,26,1552,11月21日 09:47
迪丽热巴耳环掉了一只快找找！！！半套房子要没了！ ??,393,叫我老伯,183,1328,11月23日 19:02
迪丽热巴 控评????火速??????票吧O网页链接（火速五个！！！）新浪O网页链接 （往下翻，尽量不断层）????目标7000+  完成打卡扩散????@Dear-迪丽热巴 ??,867,迪迪卫控评小管家,226,294,11月23日 13:00
迪丽热巴 ????????????????????????????????????????????电影??O网页链接目标【1.5w】！！！人呢！午睡都没起床吗！看看巴粉！都掉到第几了！给我压死！！！我看谁不动手！！！ ??,716,迪迪卫控评小管家,218,788,11月23日 14:44
听到#五一连休5天#小黑的表情：听到#明年元旦休一天#小黑的表情：屏幕前的小可爱们现在是什么表情呢？不管假期多少天，都要用黑人牙膏解锁自信满满的每一天！ #迪丽热巴亮白笑# ??,558,黑人牙膏官方微博,161,2483,11月22日 15:17
刘诗诗、迪丽热巴金鸡奖造型，一白一黑，你喜欢哪个造型？ 你喜欢哪位小花的造型？ ??,432,芒果捞影剧社,322,6239,11月23日 15:56
#迪丽热巴耳环掉了#我可太喜欢迪丽热巴的颜值了热巴:完了完了，赔不起赔不起，今年零花钱没了哈哈哈 L追星阿喵喵的微博视频 ??,564,追星阿喵喵,487,1376,11月23日 21:55
迪丽热巴这张像p上去的，美到像不在一个次元 ??,313,迷妹速报,175,4147,11月21日 21:39
#迪丽热巴白色西装# 参加2019上海国际货币经纪慈善日活动，唱《上学歌》完整版音频来了。“我一首歌这么值钱吗？”是啊，你的歌就是这么值钱@Dear-迪丽热巴  音频重发一下，保护素人。迪丽热巴 L值得为你融化-Fanfan的微博视频 ??,35,值得为你融化-Fanfan,47,495,11月21日 19:00
迪丽热巴#迪丽热巴耳环掉了# ??别家:xxxx礼服、xxxx裙、xxxx西装、xxxx胸针、xxxx身材、xxxx生图……??我家:迪丽热巴耳环掉了 ??,143,ddbb的帅傻子,45,1612,11月23日 20:30
#迪丽热巴耳环掉了#  热巴：我太南了！今晚#金鸡红毯不用挨冻了# ，可是耳环却掉了，不知道还能不能找到呀！今天的红毯这么好看，可别让耳环的消失坏了热巴的好心情！#金鸡奖红毯#  L明星短视频精选的微博视频 ??,24,明星短视频精选,20,134,11月23日 19:57
#迪丽热巴耳环掉了#美是美憨了一点点 ??,22,陸也行·,16,407,11月23日 20:01
迪丽热巴好美好可爱@Dear-迪丽热巴 L小咪在现场的微博视频 ??,35,内巴,29,248,11月23日 17:59
#迪丽热巴白凤九#迪丽热巴 一年前的今天，在上海相聚一年后的今天，在心里想你遇见那么多善良温暖的人未来的日子也要继续携手同行热·爱@Dear-迪丽热巴 ??,141,天是红河岸zy,21,366,11月21日 00:07
迪丽热巴 今日出席活动，白色西装套装内搭黑色高领衫，黑白色系红唇加持 利落干练 #迪丽热巴白色西装# ????????,29,Maissen-H,78,399,11月21日 14:44
迪丽热巴#追星女孩的p图能力# 哈哈哈 各位大神出来p图吗  迪丽热巴dlrb 超级可以 ??,101,糖一勺盐一口_,26,2384,11月21日 10:17
#迪丽热巴白色西装#  精致干练，酷炫十足，我的气质的女神，简直了  和正能量演员迪丽热巴@Dear-迪丽热巴 一起支持上海国际货币经纪慈善日吧！ ??,314,圈内教主,178,944,11月21日 13:51
迪丽热巴 受邀参加上海国际货币经纪慈善日活动，白色西装内搭黑色高领毛衣，一抹红唇散发着优雅气息！期待热巴新剧《三生三世枕上书》电影《日月》#迪丽热巴白色西装# ??,140,Stylosophy,210,1563,11月21日 14:04
#迪丽热巴黑纱抹胸礼裙# 她是在发光吗？我的天！ ??,81,辛能能RR,42,603,11月23日 18:24
迪丽热巴每个人都要牢记这几点顺便净化，投完票分享的时候记得删除投票和我的ID，补充一句，关注在点赞  迪丽热巴dlrb ??,138,喜欢傲娇迪,381,1073,11月22日 19:34
"迪丽热巴 #迪丽热巴电影日月# 今天的颁奖礼可能是比生日会、比鸡条演唱会还要激动的时刻，很多人都在夸她美，掉了个耳环还上了热搜。我最为感动的不是这些，而是她捧着鲜花登上舞台，恭恭敬敬献给杨在葆老先生的那一刻。很多前辈都在说传承，她把敬重献给了老前辈，同时从老前辈的手里接过了 ??  展开全文c                
                    迪丽热巴 #迪丽热巴电影日月# 今天的颁奖礼可能是比生日会、比鸡条演唱会还要激动的时刻，很多人都在夸她美，掉了个耳环还上了热搜。我最为感动的不是这些，而是她捧着鲜花登上舞台，恭恭敬敬献给杨在葆老先生的那一刻。很多前辈都在说传承，她把敬重献给了老前辈，同时从老前辈的手里接过了中国电影人的接力棒。那个时刻太动人，太动人，太动人，太动人了。我的眼泪真的不值钱，她传承了那份信念，传承了那份坚持，传承了那份精神！作为粉丝，说不希望她拿奖肯定是假的。但是我们不会逼她拿奖，不会埋怨她没有拿奖，只要坚持那份中国电影人的初心，她就是这个时代闪耀的中国电影事业的一个光点，和所有的前辈和同行们一起照亮我们的生活，用她的那份光亮照亮我们粉丝的内心。在未来，特别希望JX能给她接一些现实主义题材的好作品，让她有机会成为更优秀、更令人敬重、影响到更多人的好演员！我始终最爱的角色，都是她的慧珍，因为从这个角色里面，我看到了当代一个平凡的女孩应有的样子，她恰到好处地演绎了慧珍的努力、善良，给了我向上的力量。希望她在49岁的时候，也能像台上的老师一样，取得一份对得起努力和初心的成就。未来可期的你，就是我们所有人的希望！希望她能得到演绎更多类型角色的机会，展示她更多方面的演技维度。她是精致的，但是她可以演绎粗糙；她是善良的，但是她可以演绎恶毒；她是低调的，但是她可以演绎高冷；她是单纯的，但是她可以演绎心机；她是瘦弱的，但是她可以演绎刚毅……她是我们的，但是她可以用更多变的演技得到更多的爱！她可以给更多角色注入灵魂，她可以给更多作品带来色彩！爱你，迪丽热巴！你值得更好的未来！未来长路漫漫，丝儿们伴你去闯！人生曲折多端，丝儿们在你身后跟随！加油，演员迪丽热巴！我仿佛已经看到了你未来更加闪耀的样子！图源：小方@引力方程0603-迪丽热巴 收起全文d",121,爱蕊巴迪,56,1074,11月24日 00:19
迪丽热巴迪丽热巴路人缘不好男粉少这种话真的别说了 我前几任男朋友手机屏幕均是迪丽热巴 我还不能吃醋 因为我也是前段时间刚认识的男生偶然间看到他聊天背景也是迪丽热巴 瞬间好感爆棚不止 迪丽热巴是我票圈女生喜欢最多的女明星了 ??,217,粉嫩的小铭铭,18,1824,11月23日 11:24
#迪丽热巴白色西装# 今天是周放本放了，迪丽热巴一穿西装就鲨我，绝了那么好了呀，你什么时候来娶我啊  #行走的衣服架子# ??,950,FashionFad,445,8515,11月21日 13:46
#迪丽热巴白色西装# 小姐姐在线散发魅力，这红唇，这白色西装，太鲨我了吧 ??,1349,人气明星,304,1954,11月21日 14:44
#迪丽热巴白色西装#迪丽热巴一身白色西装干练十足啊，非常的酷炫。非常期待@Dear-迪丽热巴 在上海国际货币经纪慈善日的精彩表现。影视剧透社 ??,357,影视剧透社,334,1129,11月21日 13:53
"迪丽热巴出席活动,红唇西装帅美的 ??",70,StreetsFinest,169,1206,11月21日 15:08
迪丽热巴#mikimoto亚洲代言人迪丽热巴# 来自乖崽的挥手 泰可爱了 还是穿好多哈哈?? L豆浆九分甜的微博视频 ??,96,豆浆九分甜,83,734,11月24日 07:56
王俊凯、迪丽热巴电影《解忧杂货店》高.清完整版！先马再看~值得重温！#电影推荐# 先??后看求关住@剧不慌 #电影# Lkrystal_筱楠的微博视频 ??,1,剧不慌,67,132,11月22日 18:43
迪丽热巴2019上半年综艺节目平均热度前30主持人里，非专业主持人迪丽热巴占了前两个：极限挑战mc，创造营主持。说热巴不火的不是傻了就是瞎子。下半年漫游全世界也把主持表演需要的语言天赋、幽默天赋、唱歌、跳舞天赋全方位展现。 ??,389,田上人间自在歌,320,3087,11月20日 21:10
网友发现今天迪丽热巴走红毯丢失的耳环价值高达12万，希望可以找回来...... ??,387,圈内扒爷,233,1618,11月23日 20:50
#迪丽热巴耳环掉了# 迪丽热巴身穿黑纱抹胸礼裙亮相金鸡奖红毯！迪丽热巴耳环掉了一只？！另外一只耳环去哪了？网友表示：半套房没了 L八组兔区爆料的微博视频 ??,94,八组兔区爆料,115,642,11月23日 19:11
#迪丽热巴黑纱抹胸礼裙##金鸡奖红毯# ！@Dear-迪丽热巴 #迪丽热巴小公主# ??,145,辛能能RR,135,939,11月23日 18:12
迪丽热巴#当别人说你长得像明星时#是说迪丽热巴dlrb吗 长得像 是因为热爱这个笑 我可以看无数遍Cr:dy L糖一勺盐一口_的微博视频 ??,32,糖一勺盐一口_,25,455,11月24日 15:12
【橘小电分享】#迪丽热巴白色西装# 御姐风太ok了吧，@Dear-迪丽热巴 白色西装??红唇，这超A超飒不知击中多少爱丽丝的心你被你家热巴狙中心脏了嘛！！！《三生三世枕上书》快快播吧！！你最期待哪部热巴的待播呢~ ??,19,橘子电影Movie,7,198,11月21日 14:05
迪丽热巴 【饭圈有你】#饭制表情包赛道# 来啦老弟，珍藏版表情包走起，爱到深处自然黑 欢迎补充 ??,158,宜嬛热汤圆,18,596,11月18日 09:18
#迪丽热巴白色西装#迪总又来了 L被汪咬过的狐狸的微博视频 ??,339,被汪咬过的狐狸,383,1793,11月21日 14:28
上海国际货币经纪慈善日，平时口齿伶俐的工作人员，碰到热巴的可爱萌音秒磕巴迪丽热巴清唱《上学歌》太可爱了#迪丽热巴白色西装#   L一剪君的微博视频 ??????,1027,一剪君,1096,5064,11月21日 15:22
